"departamento","año","mes","fecha","Analfabetismo","Bajo_logro_educativo","Barreras_acceso_salud","Desempleo_larga_duracion","Inasistencia_escolar","Rezago_escolar","Sin_aseguramiento_salud","Trabajo_informal","IPM_Total","Vida_general","Salud","Seguridad","Trabajo_actividad","Tiempo_libre","Ingreso","Propia_totalmente_pagada","Propia_la_estan_pagando","En_arriendo_o_subarriendo","Con_permiso_sin_pago","Posesion_sin_titulo","Propiedad_colectiva","Deficit_cuantitativo","Deficit_cualitativo","Deficit_habitacional","No_alcanzan_gastos_minimos","Alcanzan_gastos_minimos","Cubren_mas_gastos_minimos","Pobreza_monetaria","No_pobres","Energia","Gas_natural","Acueducto","Alcantarillado","Recoleccion_basura","Telefono_fijo","Ningun_servicio","precipitacion_promedio","temperatura_promedio","ndvi_promedio","IPC_Total","FIES_preocupacion_alimentos","FIES_no_alimentos_saludables","FIES_poca_variedad_alimentos","FIES_saltar_comida","FIES_comio_menos","FIES_sin_alimentos","FIES_hambre_sin_comer","FIES_no_comio_dia_entero","FIES_moderado_grave","FIES_grave","clave"
"Arauca",2024,"abril","2024-04-01",7.7,52,0.9,19.2,4.4,22.2,11.4,92.8,17.7,7.9,7.9,7.5,7.2,7.7,7.1,29.6,1.3,38.5,17.8,11.4,1.5,27,21.8,48.9,27.1,69,3.9,56.9,43.1,97.9,22.5,65.2,52.1,67.1,0.6,1.4,6.7234033294002,29.3274361497481,0.633426378265084,171.91,33.4,25.8,30.7,16.2,20.9,8.7,16.9,4.2,21.8,2.8,"Arauca_2024_abril"
"Atlantico",2024,"abril","2024-04-01",8,28.7,2.8,11.6,1.8,28.2,7.2,77.5,9.5,8.1,7.9,6.5,7.2,7.7,6.5,42.9,3,30.9,18.7,3.6,0.8,3.2,25.7,28.9,49.8,45,5.2,49.9,50.1,99.9,90.7,97.8,85.4,96.7,21.1,0,2.31012490458705,31.2194073181268,0.520378877208248,172.05,50.6,41.6,46.6,36.3,39.3,21.6,22.1,5.7,40,9.3,"Atlantico_2024_abril"
"Bogotá",2024,"abril","2024-04-01",1.5,19.3,4.3,13.9,0.6,17.5,8.4,51.3,5.4,8,8,7.3,7.4,7.7,7.3,34.5,6.7,50.5,6.5,0.6,1.2,0.6,6.6,7.2,16.6,69.8,13.7,17,83,99.9,95.1,99.9,99.3,99.8,34.8,0,6.60251072906074,19.552250826649,0.625823102661801,179,20.5,19.1,18.9,11.3,15.1,6.2,8,2.2,13.9,2.8,"Bogotá_2024_abril"
"Bolivar",2024,"abril","2024-04-01",9.9,42.9,1.8,10.2,2.3,26.1,2.6,84.6,15.6,8.1,8.4,7.2,7.2,7.9,6.8,41.8,0.9,28.4,20.3,7.7,1,9.7,45.1,54.8,38.5,55.8,5.8,53.8,46.2,99,67.8,85.5,52.1,75.1,11.6,0.6,4.87671825439832,29.1836536966723,0.604365737691264,173.5,60,39.2,42.7,29.8,34.2,11.3,21.8,9.6,35.8,6.3,"Bolivar_2024_abril"
"Boyaca",2024,"abril","2024-04-01",6.1,45.2,3.1,15.1,1.3,22.2,3.1,74.3,6.9,8,7.8,8,7.7,7.6,7.2,43.8,2.6,37.4,13.6,1.5,1,2.4,19.2,21.6,32.4,63.1,4.5,31.1,68.9,99.6,64.3,93.7,65,69.3,2.4,0.1,6.39542185001153,18.0417462227179,0.621398468506811,182.04,32.5,25.4,28.7,10.8,18.5,4.9,7.3,1.6,18.6,2.3,"Boyaca_2024_abril"
"Caldas",2024,"abril","2024-04-01",7,42.8,0.8,17.4,1.7,20.3,3.5,61.1,9.2,8.2,7.9,8,7.5,7.6,7.1,38.6,4.2,43.8,9.2,0.7,3.5,2.5,17.2,19.6,28.2,61.6,10.2,29.7,70.3,100,72.3,92.8,81.6,89.3,14.4,0.1,9.65260275580441,20.0011841717782,0.680227838814485,179.92,23,19,22.8,8.7,12.5,5.1,6.4,2.7,12.8,2.4,"Caldas_2024_abril"
"Caqueta",2024,"abril","2024-04-01",6.3,54.2,0.2,11,5.5,30.1,1.4,87.4,13.9,8.6,8.4,8.2,7.5,8.1,6.7,26.4,0.8,41.5,23.5,6.4,1.4,28.8,14.5,43.3,44.5,50.6,4.9,70.2,29.8,98.6,57.4,76,68.9,73.5,1.6,1.3,10.7998159482603,25.7334198542827,0.748967793127734,179.44,53.7,22.9,37.7,5.1,20.4,3,4.3,0.5,17.8,0.9,"Caqueta_2024_abril"
"Casanare",2024,"abril","2024-04-01",5.4,46.5,1.4,8.8,2.8,23.6,7,79.1,11.3,8.6,8.1,7.6,7.6,7.8,6.7,35.2,2,44.5,12.2,5.1,0.9,6.9,25,31.9,45.8,49.9,4.3,51.7,48.3,98.3,85.7,84.7,70.3,80.7,1.8,1.4,7.40735771345151,29.0528235659083,0.62979309312333,171.91,55.5,47.2,44.4,27,30.5,12.5,15.2,6.3,34.4,6.2,"Casanare_2024_abril"
"Cauca",2024,"abril","2024-04-01",7.2,53.5,4.9,12.1,2.9,18.3,2.3,86.3,14,7.8,7.8,7.1,6.7,7.1,5.9,43.6,1.6,19.6,19.9,5.8,9.6,11.7,28,39.7,41.8,54.8,3.3,57.2,42.8,99.4,27.4,84.8,42.5,43.7,2.8,0.9,8.41879775919769,19.1382882351194,0.659877909304849,186.81,47.6,39.6,42.2,13.7,24.9,9.5,14.5,7.7,27.8,3.8,"Cauca_2024_abril"
"Cesar",2024,"abril","2024-04-01",9.1,42.6,1.2,11.4,2.9,29.3,4.8,85.5,13.4,8.3,8.2,7.1,7,7.8,6.7,35.4,1.6,35.9,19.5,5.2,2.4,6.9,35.7,42.5,45.6,50.8,3.5,60.3,39.7,99.6,73.9,90.9,77,82.1,5.2,1.8,4.63341327642394,28.8845269457667,0.590779697478264,172.81,49.7,36.5,41.7,21.4,29.7,15.4,13.4,4.3,30.3,5.4,"Cesar_2024_abril"
"Choco",2024,"abril","2024-04-01",23.2,54.7,0.6,21.3,3.4,29.8,0.8,91.1,33.9,7.1,7.1,6.5,6.3,6.9,6.1,64.5,0.2,14.4,11.1,7.6,2.1,44.4,42.8,87.2,56.5,42.2,1.3,87,13,96.6,0,41.6,16.7,55,0.6,4.4,14.889092712983,26.3525684324997,0.582632165281667,171.91,55.1,36.4,46.2,32.4,32.2,22.3,21.9,8.6,36.3,6.4,"Choco_2024_abril"
"Cundinamarca",2024,"abril","2024-04-01",5.2,38.7,1.8,12.5,1.9,22,7.8,67.5,7.4,8,7.7,7.5,7.1,7.6,6.8,28.3,7.2,52.9,8.9,1,1.7,1.6,13.8,15.5,34.3,57.9,7.9,31.2,68.8,99.7,79.8,97.1,81.5,88.1,11.4,0,6.60251072906074,19.552250826649,0.625823102661801,179,40.4,32.7,31.5,17.1,21.3,12.3,13.4,8.6,22.6,7.3,"Cundinamarca_2024_abril"
"Cordoba",2024,"abril","2024-04-01",18.1,51,3.3,16,2.5,22.5,2,87.7,25.7,7.9,7.9,8.2,6.8,7.6,6.1,43.9,0.8,20.6,25.1,8,1.5,23,36.5,59.5,64.5,33.7,1.8,73.4,26.6,99.6,49.8,72,43.3,60.4,1.9,0.3,5.96474891251251,29.7502452731851,0.567036895815376,175.3,70.2,49.9,61.3,41.5,45,19.8,25.7,6.8,47.6,9.4,"Cordoba_2024_abril"
"Guainia",2024,"abril","2024-04-01",17.9,65.5,3.8,8.9,5.7,34.4,14,89.6,49,7.6,7.6,7,7,7.1,6.6,10.5,0.4,14.1,5.2,8.5,61.2,53.7,30.2,83.9,49.5,47.4,3.1,72,28,80.1,0,21.7,21.9,28.1,0.2,15.6,8.70721229662593,27.6137158213866,0.632679893236203,171.91,57,37.6,45.5,35.9,35.8,12.4,19.2,12.9,37.5,6.6,"Guainia_2024_abril"
"Guaviare",2024,"abril","2024-04-01",8.6,54.7,6.1,8.7,4.8,24.5,8.8,84.2,21.3,8.3,7.9,7.9,7.3,7.4,6.1,41.3,4,31.5,19.6,2.6,0.9,44.8,17.5,62.4,52.2,42.1,5.7,56.9,43.1,96.8,24,54.2,48.5,61.1,0.1,4.5,8.04568465032093,26.4326763828098,0.687015865775552,171.91,51.3,42.2,43.9,27.5,31.6,13.3,18.7,5.9,33.6,7,"Guaviare_2024_abril"
"Huila",2024,"abril","2024-04-01",6.5,51.7,0.5,12.9,3.6,24,4.2,82,10.9,8.4,8.1,7.3,7.3,7.6,6.9,39.5,2.9,34.3,18.4,3.8,1.2,3.6,23.1,26.7,42.6,53.7,3.7,48.7,51.3,99.7,71.1,91.7,67.6,70,9.3,0.3,6.67416310056699,20.4781462844538,0.68078933968329,190.29,46.1,28.7,29,9.4,14.7,4,4.6,5.4,17.3,1.3,"Huila_2024_abril"
"Guajira",2024,"abril","2024-04-01",20.7,54.4,1.4,9.7,2.5,36.4,7.4,90.6,39.3,7.9,7.9,7.2,6.6,7.3,6.3,20.5,0.2,24.1,13.5,20.7,21,6.2,44.1,50.2,66,32.2,1.8,72.3,27.7,70.6,44.2,52.8,47.3,53.9,1.3,29.9,1.10697119341066,29.1798510354339,0.422149988682416,174,66.9,48.5,62.1,47.6,53.3,31,35,13.3,52.4,15.7,"Guajira_2024_abril"
"Magdalena",2024,"abril","2024-04-01",14,45.3,2.3,12.8,2.3,28.8,4.2,86.7,19.2,8,8.1,7.6,7.5,7.9,7,38.4,0.9,28.2,21.7,5.7,5.1,7.7,48.9,56.6,48.1,47.1,4.8,63.5,36.5,99.1,70.4,88.3,57,73.6,5.3,0.2,3.36451254314275,30.3992366781778,0.566759587875587,170.21,47.6,38.9,43.8,27.4,32,14.4,13.9,4.8,32.1,5.8,"Magdalena_2024_abril"
"Meta",2024,"abril","2024-04-01",6.1,40.5,1.9,12.2,2.5,23.8,6.8,72.8,10.4,8.4,8,7.2,7.5,8,7,35,2.9,46.5,11.3,2.7,1.6,9.3,18.9,28.2,24.2,69.3,6.5,20.6,79.4,98.9,70.9,84,79.9,85.9,5.6,1.2,10.0928179645955,27.074825176124,0.683575848464698,181.62,29.1,26.5,28.5,13.9,17.7,5.9,6.9,1.8,18.2,2.4,"Meta_2024_abril"
"Narino",2024,"abril","2024-04-01",14.7,60.5,6.5,12.2,1.6,22.4,4,88.8,18.1,7.4,6.9,6.6,6.2,6.8,5.6,37.4,1.9,23,28.6,8.9,0.2,19.5,23.5,43,55.4,41.3,3.2,66.9,33.1,99.9,13.6,76,41.8,54.5,3.9,2,8.95739732167405,20.0559203680048,0.669258942859071,174.08,61.1,50,55.3,25,37.8,15.8,17.3,5.1,37.2,7.6,"Narino_2024_abril"
"Norte De Santander",2024,"abril","2024-04-01",8.5,48.2,2,11.3,3.7,27.7,9.7,80.8,15.2,8.3,8,7.5,7.2,8.2,6.7,40,4,36.3,13.9,5,0.8,9.2,21.4,30.6,32.6,59.9,7.5,44.8,55.2,99.8,59.4,87.6,83.4,85.5,8.2,0.4,6.02792394836584,22.4288701654521,0.646555376437655,186,38.6,37.3,32,15.3,25,10.3,13.9,14.7,24.8,5.6,"Norte De Santander_2024_abril"
"Putumayo",2024,"abril","2024-04-01",7.1,55.9,1.9,7.3,1.8,17,3.7,90.5,11.8,8.1,8.1,8.1,7,7.4,6.2,24.6,0.4,43.2,18.9,11.1,1.8,39.2,22.7,62,32.5,65.4,2.1,69.5,30.5,91.1,15.2,56,51.9,60.6,0.3,5.2,13.4496478254718,25.0544865652111,0.7814056543682,171.91,45.9,43.8,50.6,16.3,25.9,8.3,8.9,2,28,2.4,"Putumayo_2024_abril"
"Quindio",2024,"abril","2024-04-01",5,40.2,2.6,15.8,1.5,15.1,9.6,71.5,7.4,8.4,8.2,8,7.6,8,7.5,33.3,3.8,47,12.3,2.1,1.5,5,10.8,15.8,34.4,55.7,10,42.9,57.1,99.8,82.9,98,88.9,95.8,16.3,0,9.16237771674884,18.6728557273444,0.585291000799182,180.35,37.3,27.1,29.6,14.2,20.3,8.3,9.7,3.4,20,3.7,"Quindio_2024_abril"
"Risaralda",2024,"abril","2024-04-01",6.2,42,6,16.7,1.2,18.9,7.8,65.6,9.5,8.5,8.1,8,7.8,8,7.4,30,4.4,47.6,12.1,4,2,3.8,14.5,18.3,26.6,61.1,12.3,28.5,71.5,99.5,82.2,93.1,86,90.5,27.4,0.3,8.36637642219534,19.2877032815383,0.642067243302969,178.32,33.9,30.3,33.5,13.4,20,7.4,9.6,2.6,20.5,3.8,"Risaralda_2024_abril"
"Santander",2024,"abril","2024-04-01",5.4,39.3,0.5,12.9,2.6,21.7,3.9,74,6.8,8.6,8.3,8.1,7.9,8.1,7.6,31.9,3.7,45.5,12.6,4.1,2.2,4.4,13.7,18.1,25,63.5,11.5,30,70,99.7,78.6,92.8,79.3,82.6,23.3,0.2,7.43539622933866,23.3776301910673,0.686584384584745,189.15,31,25.3,26.8,10.4,16.5,5.7,7.3,2.2,16.2,2.2,"Santander_2024_abril"
"Sucre",2024,"abril","2024-04-01",17.9,51.6,2.6,13.7,1.6,29.5,2.4,90.3,21.8,8.1,8.1,7.8,7,7.3,5.8,42.7,0.9,20.1,22.8,9.6,4,10.4,46.1,56.5,65,32.7,2.3,78.6,21.4,99.4,56.8,87.3,54.6,64.2,2.5,0.4,3.9491266325719,30.7189634689145,0.502174072418528,171.78,65.2,53.5,62.9,43.1,46.1,29.4,24.4,13.3,49.5,11.9,"Sucre_2024_abril"
"Tolima",2024,"abril","2024-04-01",7.4,49.3,6.1,15,2.2,19.6,4.7,78,12.6,8.1,7.9,7.7,7.5,7.7,6.5,38.3,4.4,35.2,18.9,2.2,1,5.4,18.9,24.3,37.4,51.7,10.9,49.1,50.9,99.6,79.2,90.4,75.3,77.4,8.5,0.2,9.37541224136018,22.2536764469835,0.678855279442605,182.35,44.2,36.7,36.3,14.5,23.7,8.4,11.2,6.4,25.6,3.1,"Tolima_2024_abril"
"Valle Del Cauca",2024,"abril","2024-04-01",4.5,33.2,1.2,14.6,1.7,20.6,6.6,67,6.2,8.5,8.3,7.8,7.7,8,7.3,32.4,2.1,49,13,2.1,1.4,3.3,11.3,14.7,32.2,58.7,9.1,36.2,63.8,99.7,83.7,97.5,91.1,96.1,16.7,0.3,7.10282849111509,19.7607667663698,0.619841905116499,189.81,36.6,24.2,30.9,13.2,23,10.5,10.5,2.9,20.7,4.4,"Valle Del Cauca_2024_abril"
"Vaupes",2024,"abril","2024-04-01",9.8,58.6,7.6,7.7,4.4,38.5,1.1,88,37.4,7.9,8.2,8.1,6.9,7.9,5.5,18.8,0.2,7,3.7,28.4,41.9,84.6,6.1,90.7,70.1,29.3,0.6,85.5,14.5,89.9,0,27.7,24.6,28.4,0,11.2,8.23928189235397,26.5099222724805,0.693182993291295,171.91,63.5,40.1,55.7,46.7,45.9,20.7,16.9,7.5,46.1,6.8,"Vaupes_2024_abril"
"Vichada",2024,"abril","2024-04-01",35.1,82.7,2.6,18.7,27.1,35,17.1,94.7,70.2,8.2,8.3,8.2,7.5,7.9,7.3,11.9,0.4,11.1,5.8,53.2,17.5,24.2,68.7,92.9,59.1,40.1,0.9,75.6,24.4,43.4,0,48,0.3,23.7,0.3,63.6,6.62057749668339,29.2125324400855,0.55294601235648,171.91,68.1,35.3,48.6,29.5,30.5,7.6,19.8,36,42.5,2.7,"Vichada_2024_abril"
"Amazonas",2024,"mayo","2024-05-01",7.7,43.2,5.1,5.3,1.9,29.8,3.7,81.6,15.6,8.3,8.4,8.1,7.7,8,7.2,37.6,0.2,16.4,8.5,13.5,23.8,62.4,23.1,85.5,31.1,61.9,7.1,40.6,59.4,95.7,0,45.3,30.6,52.4,0.5,8.3,13.6527889947385,26.168097864379,0.393666899420052,172.43,35,21.8,27.4,13.8,17.8,10.2,5.5,2.7,19.1,2.7,"Amazonas_2024_mayo"
"Antioquia",2024,"mayo","2024-05-01",6.7,36.9,3.9,13.3,1.4,19.6,6.4,60.6,10.9,8.6,8.3,8.4,7.8,8,7,36.4,3.5,44.9,12.3,1.9,1,4.8,18.1,22.9,35.5,55.8,8.7,32.6,67.4,99.9,68.3,92.4,81.6,92.3,21.5,0.1,12.3646734676734,23.0495306130864,0.743925106620341,178.38,41.3,39.2,36.5,18.3,25.4,11.7,13.2,14.2,27.9,4.7,"Antioquia_2024_mayo"
"Arauca",2024,"mayo","2024-05-01",7.7,52,0.9,19.2,4.4,22.2,11.4,92.8,17.7,7.9,7.9,7.5,7.2,7.7,7.1,29.6,1.3,38.5,17.8,11.4,1.5,27,21.8,48.9,27.1,69,3.9,56.9,43.1,97.9,22.5,65.2,52.1,67.1,0.6,1.4,9.39172612123169,27.2267968837341,0.678805639864903,172.43,33.4,25.8,30.7,16.2,20.9,8.7,16.9,4.2,21.8,2.8,"Arauca_2024_mayo"
"Atlantico",2024,"mayo","2024-05-01",8,28.7,2.8,11.6,1.8,28.2,7.2,77.5,9.5,8.1,7.9,6.5,7.2,7.7,6.5,42.9,3,30.9,18.7,3.6,0.8,3.2,25.7,28.9,49.8,45,5.2,49.9,50.1,99.9,90.7,97.8,85.4,96.7,21.1,0,5.09137858077836,29.2372056316627,0.682243738278921,173.8,50.6,41.6,46.6,36.3,39.3,21.6,22.1,5.7,40,9.3,"Atlantico_2024_mayo"
"Bogotá",2024,"mayo","2024-05-01",1.5,19.3,4.3,13.9,0.6,17.5,8.4,51.3,5.4,8,8,7.3,7.4,7.7,7.3,34.5,6.7,50.5,6.5,0.6,1.2,0.6,6.6,7.2,16.6,69.8,13.7,17,83,99.9,95.1,99.9,99.3,99.8,34.8,0,7.77010539288985,18.9869980914723,0.609206668265349,180.67,20.5,19.1,18.9,11.3,15.1,6.2,8,2.2,13.9,2.8,"Bogotá_2024_mayo"
"Bolivar",2024,"mayo","2024-05-01",9.9,42.9,1.8,10.2,2.3,26.1,2.6,84.6,15.6,8.1,8.4,7.2,7.2,7.9,6.8,41.8,0.9,28.4,20.3,7.7,1,9.7,45.1,54.8,38.5,55.8,5.8,53.8,46.2,99,67.8,85.5,52.1,75.1,11.6,0.6,9.43684462244976,27.3693549993765,0.747838999339178,174.99,60,39.2,42.7,29.8,34.2,11.3,21.8,9.6,35.8,6.3,"Bolivar_2024_mayo"
"Boyaca",2024,"mayo","2024-05-01",6.1,45.2,3.1,15.1,1.3,22.2,3.1,74.3,6.9,8,7.8,8,7.7,7.6,7.2,43.8,2.6,37.4,13.6,1.5,1,2.4,19.2,21.6,32.4,63.1,4.5,31.1,68.9,99.6,64.3,93.7,65,69.3,2.4,0.1,8.44987636753899,17.6872462113488,0.58472490829705,183.22,32.5,25.4,28.7,10.8,18.5,4.9,7.3,1.6,18.6,2.3,"Boyaca_2024_mayo"
"Caldas",2024,"mayo","2024-05-01",7,42.8,0.8,17.4,1.7,20.3,3.5,61.1,9.2,8.2,7.9,8,7.5,7.6,7.1,38.6,4.2,43.8,9.2,0.7,3.5,2.5,17.2,19.6,28.2,61.6,10.2,29.7,70.3,100,72.3,92.8,81.6,89.3,14.4,0.1,10.1995228829236,19.7725237236629,0.782308415271239,180.37,23,19,22.8,8.7,12.5,5.1,6.4,2.7,12.8,2.4,"Caldas_2024_mayo"
"Caqueta",2024,"mayo","2024-05-01",6.3,54.2,0.2,11,5.5,30.1,1.4,87.4,13.9,8.6,8.4,8.2,7.5,8.1,6.7,26.4,0.8,41.5,23.5,6.4,1.4,28.8,14.5,43.3,44.5,50.6,4.9,70.2,29.8,98.6,57.4,76,68.9,73.5,1.6,1.3,15.1960092654607,24.6460154588061,0.455271642735269,180.2,53.7,22.9,37.7,5.1,20.4,3,4.3,0.5,17.8,0.9,"Caqueta_2024_mayo"
"Casanare",2024,"mayo","2024-05-01",5.4,46.5,1.4,8.8,2.8,23.6,7,79.1,11.3,8.6,8.1,7.6,7.6,7.8,6.7,35.2,2,44.5,12.2,5.1,0.9,6.9,25,31.9,45.8,49.9,4.3,51.7,48.3,98.3,85.7,84.7,70.3,80.7,1.8,1.4,12.0931793140521,26.8771633858831,0.633013725855234,172.43,55.5,47.2,44.4,27,30.5,12.5,15.2,6.3,34.4,6.2,"Casanare_2024_mayo"
"Cauca",2024,"mayo","2024-05-01",7.2,53.5,4.9,12.1,2.9,18.3,2.3,86.3,14,7.8,7.8,7.1,6.7,7.1,5.9,43.6,1.6,19.6,19.9,5.8,9.6,11.7,28,39.7,41.8,54.8,3.3,57.2,42.8,99.4,27.4,84.8,42.5,43.7,2.8,0.9,7.25402830934026,18.9508213408988,0.702415902545215,188.01,47.6,39.6,42.2,13.7,24.9,9.5,14.5,7.7,27.8,3.8,"Cauca_2024_mayo"
"Cesar",2024,"mayo","2024-05-01",9.1,42.6,1.2,11.4,2.9,29.3,4.8,85.5,13.4,8.3,8.2,7.1,7,7.8,6.7,35.4,1.6,35.9,19.5,5.2,2.4,6.9,35.7,42.5,45.6,50.8,3.5,60.3,39.7,99.6,73.9,90.9,77,82.1,5.2,1.8,7.37210387574097,26.6822976648148,0.729963155529121,173.62,49.7,36.5,41.7,21.4,29.7,15.4,13.4,4.3,30.3,5.4,"Cesar_2024_mayo"
"Choco",2024,"mayo","2024-05-01",23.2,54.7,0.6,21.3,3.4,29.8,0.8,91.1,33.9,7.1,7.1,6.5,6.3,6.9,6.1,64.5,0.2,14.4,11.1,7.6,2.1,44.4,42.8,87.2,56.5,42.2,1.3,87,13,96.6,0,41.6,16.7,55,0.6,4.4,18.0351189093701,25.9450309332534,0.615372414895474,172.43,55.1,36.4,46.2,32.4,32.2,22.3,21.9,8.6,36.3,6.4,"Choco_2024_mayo"
"Cundinamarca",2024,"mayo","2024-05-01",5.2,38.7,1.8,12.5,1.9,22,7.8,67.5,7.4,8,7.7,7.5,7.1,7.6,6.8,28.3,7.2,52.9,8.9,1,1.7,1.6,13.8,15.5,34.3,57.9,7.9,31.2,68.8,99.7,79.8,97.1,81.5,88.1,11.4,0,7.77010539288985,18.9869980914723,0.609206668265349,180.67,40.4,32.7,31.5,17.1,21.3,12.3,13.4,8.6,22.6,7.3,"Cundinamarca_2024_mayo"
"Cordoba",2024,"mayo","2024-05-01",18.1,51,3.3,16,2.5,22.5,2,87.7,25.7,7.9,7.9,8.2,6.8,7.6,6.1,43.9,0.8,20.6,25.1,8,1.5,23,36.5,59.5,64.5,33.7,1.8,73.4,26.6,99.6,49.8,72,43.3,60.4,1.9,0.3,8.36630585783677,27.7566847091752,0.655675221783175,176.47,70.2,49.9,61.3,41.5,45,19.8,25.7,6.8,47.6,9.4,"Cordoba_2024_mayo"
"Guainia",2024,"mayo","2024-05-01",17.9,65.5,3.8,8.9,5.7,34.4,14,89.6,49,7.6,7.6,7,7,7.1,6.6,10.5,0.4,14.1,5.2,8.5,61.2,53.7,30.2,83.9,49.5,47.4,3.1,72,28,80.1,0,21.7,21.9,28.1,0.2,15.6,13.3877582209607,26.1769506389861,0.330499384254715,172.43,57,37.6,45.5,35.9,35.8,12.4,19.2,12.9,37.5,6.6,"Guainia_2024_mayo"
"Guaviare",2024,"mayo","2024-05-01",8.6,54.7,6.1,8.7,4.8,24.5,8.8,84.2,21.3,8.3,7.9,7.9,7.3,7.4,6.1,41.3,4,31.5,19.6,2.6,0.9,44.8,17.5,62.4,52.2,42.1,5.7,56.9,43.1,96.8,24,54.2,48.5,61.1,0.1,4.5,14.906753970212,25.5539807588213,0.562029376940028,172.43,51.3,42.2,43.9,27.5,31.6,13.3,18.7,5.9,33.6,7,"Guaviare_2024_mayo"
"Huila",2024,"mayo","2024-05-01",6.5,51.7,0.5,12.9,3.6,24,4.2,82,10.9,8.4,8.1,7.3,7.3,7.6,6.9,39.5,2.9,34.3,18.4,3.8,1.2,3.6,23.1,26.7,42.6,53.7,3.7,48.7,51.3,99.7,71.1,91.7,67.6,70,9.3,0.3,6.18742222580312,19.7513607670787,0.703854282269515,191.81,46.1,28.7,29,9.4,14.7,4,4.6,5.4,17.3,1.3,"Huila_2024_mayo"
"Guajira",2024,"mayo","2024-05-01",20.7,54.4,1.4,9.7,2.5,36.4,7.4,90.6,39.3,7.9,7.9,7.2,6.6,7.3,6.3,20.5,0.2,24.1,13.5,20.7,21,6.2,44.1,50.2,66,32.2,1.8,72.3,27.7,70.6,44.2,52.8,47.3,53.9,1.3,29.9,3.84590327193582,28.8501542280274,0.525742397805715,174.45,66.9,48.5,62.1,47.6,53.3,31,35,13.3,52.4,15.7,"Guajira_2024_mayo"
"Magdalena",2024,"mayo","2024-05-01",14,45.3,2.3,12.8,2.3,28.8,4.2,86.7,19.2,8,8.1,7.6,7.5,7.9,7,38.4,0.9,28.2,21.7,5.7,5.1,7.7,48.9,56.6,48.1,47.1,4.8,63.5,36.5,99.1,70.4,88.3,57,73.6,5.3,0.2,5.25430929293538,27.7966843230115,0.720998048174182,171.73,47.6,38.9,43.8,27.4,32,14.4,13.9,4.8,32.1,5.8,"Magdalena_2024_mayo"
"Meta",2024,"mayo","2024-05-01",6.1,40.5,1.9,12.2,2.5,23.8,6.8,72.8,10.4,8.4,8,7.2,7.5,8,7,35,2.9,46.5,11.3,2.7,1.6,9.3,18.9,28.2,24.2,69.3,6.5,20.6,79.4,98.9,70.9,84,79.9,85.9,5.6,1.2,13.8689341637159,25.9748835522335,0.607257630072615,183.31,29.1,26.5,28.5,13.9,17.7,5.9,6.9,1.8,18.2,2.4,"Meta_2024_mayo"
"Narino",2024,"mayo","2024-05-01",14.7,60.5,6.5,12.2,1.6,22.4,4,88.8,18.1,7.4,6.9,6.6,6.2,6.8,5.6,37.4,1.9,23,28.6,8.9,0.2,19.5,23.5,43,55.4,41.3,3.2,66.9,33.1,99.9,13.6,76,41.8,54.5,3.9,2,11.7274894681962,19.8394488899994,0.662208384335207,173.64,61.1,50,55.3,25,37.8,15.8,17.3,5.1,37.2,7.6,"Narino_2024_mayo"
"Norte De Santander",2024,"mayo","2024-05-01",8.5,48.2,2,11.3,3.7,27.7,9.7,80.8,15.2,8.3,8,7.5,7.2,8.2,6.7,40,4,36.3,13.9,5,0.8,9.2,21.4,30.6,32.6,59.9,7.5,44.8,55.2,99.8,59.4,87.6,83.4,85.5,8.2,0.4,6.04123108694412,21.6963517727006,0.734021242982894,187.46,38.6,37.3,32,15.3,25,10.3,13.9,14.7,24.8,5.6,"Norte De Santander_2024_mayo"
"Putumayo",2024,"mayo","2024-05-01",7.1,55.9,1.9,7.3,1.8,17,3.7,90.5,11.8,8.1,8.1,8.1,7,7.4,6.2,24.6,0.4,43.2,18.9,11.1,1.8,39.2,22.7,62,32.5,65.4,2.1,69.5,30.5,91.1,15.2,56,51.9,60.6,0.3,5.2,16.4351083682063,24.1140324939541,0.499087046396032,172.43,45.9,43.8,50.6,16.3,25.9,8.3,8.9,2,28,2.4,"Putumayo_2024_mayo"
"Quindio",2024,"mayo","2024-05-01",5,40.2,2.6,15.8,1.5,15.1,9.6,71.5,7.4,8.4,8.2,8,7.6,8,7.5,33.3,3.8,47,12.3,2.1,1.5,5,10.8,15.8,34.4,55.7,10,42.9,57.1,99.8,82.9,98,88.9,95.8,16.3,0,9.64375182590437,18.6444276053435,0.582370333947885,180.88,37.3,27.1,29.6,14.2,20.3,8.3,9.7,3.4,20,3.7,"Quindio_2024_mayo"
"Risaralda",2024,"mayo","2024-05-01",6.2,42,6,16.7,1.2,18.9,7.8,65.6,9.5,8.5,8.1,8,7.8,8,7.4,30,4.4,47.6,12.1,4,2,3.8,14.5,18.3,26.6,61.1,12.3,28.5,71.5,99.5,82.2,93.1,86,90.5,27.4,0.3,10.2804260208078,19.2536674909798,0.699630854179414,178.79,33.9,30.3,33.5,13.4,20,7.4,9.6,2.6,20.5,3.8,"Risaralda_2024_mayo"
