departamento,año,mes,fecha,clave,PC1,PC2,PC3,PC4,PC5,PC6,PC7
Guaviare,2022,mayo,2022-05-01,Guaviare_2022_mayo,6.879161858856225,4.148120342691446,1.6452956611319958,2.2182185629371123,3.8419480005955657,3.109881177625097,-0.78825965325362
Huila,2022,mayo,2022-05-01,Huila_2022_mayo,0.09412133289885372,1.7342648277991066,-1.2680904130276924,0.21401942105624927,-0.2673702926675586,-0.19901851111893146,0.3740830462840497
Guajira,2022,mayo,2022-05-01,Guajira_2022_mayo,7.239687459438063,-1.518440540553336,-0.3203847259902964,1.5779247491459836,-3.5574731261644983,-2.1236061246714666,-2.8418151837598127
Magdalena,2022,mayo,2022-05-01,Magdalena_2022_mayo,5.0227648133670275,3.945777240093905,1.9695722438547083,-0.054637144499507094,-0.8014662410632397,-1.6140219080481375,-0.013905483350741203
Meta,2022,mayo,2022-05-01,Meta_2022_mayo,-2.033738297236175,0.03672870335871699,-0.47790881226101045,1.1036663213043143,0.3963358303817401,-0.6049259502358918,-1.7698407050247067
Narino,2022,mayo,2022-05-01,Narino_2022_mayo,5.265255786701955,4.328312030744012,-4.860181625289431,2.3721886468848674,0.5572377989791832,0.7099700663524325,-0.23493776049782208
Norte De Santander,2022,mayo,2022-05-01,Norte De Santander_2022_mayo,-2.0159639379558154,-0.5975030119282548,0.11929411905262384,0.32686365524247163,-1.3286901940894904,0.473484029439257,-1.3268692265605913
Putumayo,2022,mayo,2022-05-01,Putumayo_2022_mayo,3.031754689202914,-0.4747514210978466,-5.33625909607387,1.7798226630678582,-0.20405274823587732,1.0023036073641525,-3.212593364236069
Quindio,2022,mayo,2022-05-01,Quindio_2022_mayo,-5.8324689398781855,-1.1256116500396487,-0.3097236764213533,1.3570257716060388,-0.3457682883525157,-0.8319388434297001,0.05799938597010226
Risaralda,2022,mayo,2022-05-01,Risaralda_2022_mayo,-6.467257600127951,-2.12556322955494,0.9366922623663356,1.0756195094957546,0.15909226463476633,-0.5798714440228625,-0.09287935532573632
Santander,2022,mayo,2022-05-01,Santander_2022_mayo,-3.665502089896056,-0.6508259663633957,-0.6522091685940459,1.0206681439237744,-0.4062200174025049,-1.3519605285787777,-0.35836210104078087
Sucre,2022,mayo,2022-05-01,Sucre_2022_mayo,6.502365690820507,5.2658860432335395,2.101892960636604,-1.7483756373940273,0.29408857644005126,-0.7157083981955767,0.1333891501218761
Tolima,2022,mayo,2022-05-01,Tolima_2022_mayo,-1.838434893338867,1.2713672300601362,-1.4653695604789376,1.189590988973901,-0.2833928087949671,-0.6344623900189325,0.6984214743360264
Valle Del Cauca,2022,mayo,2022-05-01,Valle Del Cauca_2022_mayo,-3.7682887232105506,1.3071245800761337,0.34919630257142403,3.275843408025002,0.34529578557283175,-0.9129316755640594,-0.7180320774155471
Vaupes,2022,mayo,2022-05-01,Vaupes_2022_mayo,8.558980520687033,-3.1445186740747153,-3.2327608001663473,2.710361176650681,5.93146349819555,-2.9688681093421243,1.6831581872262702
Vichada,2022,mayo,2022-05-01,Vichada_2022_mayo,11.382360736992057,-8.065311167937415,0.8437462478263968,4.658184950977244,-3.09141450786169,-2.1816037211016828,1.7834259511868213
Amazonas,2022,junio,2022-06-01,Amazonas_2022_junio,1.5171058372912498,-6.805486360525253,0.9034215014169088,-2.1170704935195035,2.7412062177566012,-1.8631159513591269,-3.470914020833022
Antioquia,2022,junio,2022-06-01,Antioquia_2022_junio,-5.0021988767263075,-0.9254995634432707,0.3143860578885678,1.1674713539090666,0.40514402951368944,-2.0049010546985113,0.38137064429330286
Arauca,2022,junio,2022-06-01,Arauca_2022_junio,4.06344552339473,1.2015327278812649,0.8269363106570076,0.35142407854086266,0.10644146736252665,-0.13964876919403735,-1.1442170900443152
Atlantico,2022,junio,2022-06-01,Atlantico_2022_junio,0.38666260140983594,5.347151031189329,3.4682505205680623,1.2541242393990026,0.9878650559070937,-1.6005876240438695,-0.08005480493636488
Bogotá,2022,junio,2022-06-01,Bogotá_2022_junio,-6.831762810793268,1.8510945882081407,0.4827449824483698,6.548816227578243,1.8165299132661952,0.1500386194301864,-1.0937905169284305
Bolivar,2022,junio,2022-06-01,Bolivar_2022_junio,1.6102438768357774,0.3726390763778369,2.1254246126877567,-1.9613224748663842,-0.3771158437567221,-2.0419499391108884,0.370818269978902
Boyaca,2022,junio,2022-06-01,Boyaca_2022_junio,-2.366728303024595,0.31505563706103484,-4.251439934254052,2.4508539453493885,-0.44243306098769597,0.20010019163574863,0.10923372636321699
Caldas,2022,junio,2022-06-01,Caldas_2022_junio,-6.874633998741546,-2.6304170667352187,0.4048082886898982,0.8721386995950154,0.25060448759667264,-1.4841393826326321,1.0275489776461473
Caqueta,2022,junio,2022-06-01,Caqueta_2022_junio,0.6756269813671466,-0.1244402607439372,-1.6685554875741766,-1.024471259170816,-0.7715343227982167,0.42039744985396565,-0.754491969709046
Casanare,2022,junio,2022-06-01,Casanare_2022_junio,-0.9282501744567718,1.1520375766790776,-1.2669135662634894,1.2886468243991778,-0.2325983088939169,-1.2171250807079965,-1.6906579648544575
Cauca,2022,junio,2022-06-01,Cauca_2022_junio,1.731457216772899,0.0422888796000884,-5.1109477905245795,0.8581648823933061,-1.010279594600476,0.705941662628289,0.3120608365827664
Cesar,2022,junio,2022-06-01,Cesar_2022_junio,3.6341923362433364,3.9804698438844794,1.2611741927601265,1.3091495977772623,-0.4639652712401785,-1.467893446499976,-0.6213715152276598
Choco,2022,junio,2022-06-01,Choco_2022_junio,9.139645819728706,3.0317481985366608,-2.748276224491746,1.4926585290068675,1.248778188230273,-2.5360160014471007,1.0656478913568148
Cundinamarca,2022,junio,2022-06-01,Cundinamarca_2022_junio,-1.8804831031180966,3.690859733240395,0.41223233640948115,4.9347417601708585,1.9031033868853693,0.8723896674216681,0.22831593083440796
Cordoba,2022,junio,2022-06-01,Cordoba_2022_junio,3.756136649352798,0.302507221978868,-2.5084035851893107,-1.4308878851742337,-1.5575473824674104,-2.1793002351134274,0.6504671465558526
Guainia,2022,junio,2022-06-01,Guainia_2022_junio,5.9491856401941225,-6.220762091644418,-0.699482959911032,1.8974149571893923,1.7805297097836497,-0.9924318261307264,-2.8801275229991576
Guaviare,2022,junio,2022-06-01,Guaviare_2022_junio,6.65733160481539,4.208622328561033,1.4206911535655369,1.907822762873643,3.857789145801961,3.448254096933603,-0.21601480700031356
Huila,2022,junio,2022-06-01,Huila_2022_junio,0.030337029018805643,1.751927167724264,-1.3550409092931743,0.09589192431638643,-0.22272487652022233,-0.02677525416949228,0.6682613782130108
Guajira,2022,junio,2022-06-01,Guajira_2022_junio,7.266900299159792,-1.4898842230821983,-0.4018414874077865,1.5771562580791139,-3.4069598165518524,-2.180824817581238,-2.83076318921674
Magdalena,2022,junio,2022-06-01,Magdalena_2022_junio,5.0057375064962875,3.791437158824919,1.7518218771114549,-0.0005850245568643103,-0.6918615608830463,-1.490417183229671,0.14664705601060918
Meta,2022,junio,2022-06-01,Meta_2022_junio,-2.1752224852275157,0.1543119025745273,-0.4947456614422851,0.9388808456830554,0.33756924896324414,-0.2766026272338807,-1.2477388047144498
Narino,2022,junio,2022-06-01,Narino_2022_junio,5.225340782558378,4.25172065298991,-4.834981597848484,2.462935483726542,0.4646299984707174,0.805221120381938,0.03440276720402004
Norte De Santander,2022,junio,2022-06-01,Norte De Santander_2022_junio,-1.9696382609231737,-0.4485549958670601,0.22257768961350033,0.36011989484679463,-1.2882161944065762,0.509999533841337,-1.2527327068891296
Putumayo,2022,junio,2022-06-01,Putumayo_2022_junio,2.9362031911810504,-0.13667076843094098,-5.228563460057965,1.424720354481087,-0.1181354078261733,1.7105832935559142,-1.755952290414166
Quindio,2022,junio,2022-06-01,Quindio_2022_junio,-5.8734111208283055,-1.1672720616529164,-0.36800491923902506,1.341715344736754,-0.3254667762008953,-0.7605472599430789,0.21242411618170334
Risaralda,2022,junio,2022-06-01,Risaralda_2022_junio,-6.533459589015621,-2.103554323054689,0.898821415686015,1.0292832609221851,0.1920484394599551,-0.4826389597479639,0.19160645192318762
Santander,2022,junio,2022-06-01,Santander_2022_junio,-3.510549604500943,-0.19332176421182531,-0.47688368185843616,0.8882670848272487,-0.2657925557744047,-0.905398627503153,-0.056430565793558755
Sucre,2022,junio,2022-06-01,Sucre_2022_junio,6.523099545070839,5.134101585145088,1.926335507629948,-1.6086426257659268,0.4691678146902379,-0.8054856255758146,0.14283703154403712
Tolima,2022,junio,2022-06-01,Tolima_2022_junio,-1.8250464622587648,1.3812587448767542,-1.4416863350480003,1.2281958460595603,-0.19416181426259152,-0.5894285057961426,0.9413901613468835
Valle Del Cauca,2022,junio,2022-06-01,Valle Del Cauca_2022_junio,-3.7222255088945886,1.5550496568003065,0.3390609831784013,3.136251550334087,0.4743603797562646,-0.40085047843337046,-0.24658557004252044
Vaupes,2022,junio,2022-06-01,Vaupes_2022_junio,8.581998834046722,-2.9817501703018094,-3.132113405759122,2.71318133215081,5.905667993734703,-2.9047796844400255,1.6397637014311588
Vichada,2022,junio,2022-06-01,Vichada_2022_junio,11.313354200022845,-8.183108946554265,0.7013253829140992,4.737299530167755,-3.0111322252206953,-2.3160951043774873,1.8494754338631478
Amazonas,2022,julio,2022-07-01,Amazonas_2022_julio,1.3831215507531849,-7.109131891725679,0.6190633425791862,-2.1936335509095084,2.829753390392939,-2.0000899356086816,-3.3564865072077135
Antioquia,2022,julio,2022-07-01,Antioquia_2022_julio,-4.990987361487172,-0.8494426128156758,0.3777730514514976,1.112635370791892,0.37757326951584325,-1.9414588748100075,0.40814153141721404
Arauca,2022,julio,2022-07-01,Arauca_2022_julio,3.9431865136932784,1.2469057288302328,0.7826709610403411,0.1783231656692295,0.04496783113972847,-0.20183066507521544,-1.1740719425668837
Atlantico,2022,julio,2022-07-01,Atlantico_2022_julio,0.44606884716428524,5.51620237157772,3.700895129093253,1.2087767546543142,0.9104832242558796,-1.6330971719082028,-0.1585345057576995
Bogotá,2022,julio,2022-07-01,Bogotá_2022_julio,-6.791641822550927,2.0132612606170275,0.597418605693161,6.402364103803629,1.7486795390595593,0.38803527021688833,-1.0161543148157082
Bolivar,2022,julio,2022-07-01,Bolivar_2022_julio,1.6387176136990382,0.6145558094386988,2.3383997939057473,-1.9898681682173966,-0.39548784141752263,-2.164151246621341,0.3561462671454493
Boyaca,2022,julio,2022-07-01,Boyaca_2022_julio,-2.368018999240489,0.5220004491119251,-4.19372814116362,2.3328954290130683,-0.42038517125907865,0.24447013752151503,0.08991072100729589
Caldas,2022,julio,2022-07-01,Caldas_2022_julio,-6.862330174762631,-2.514290991608955,0.6252507677104062,0.7001130753068533,0.017265191176475816,-1.012616045623651,1.4301373233957406
Caqueta,2022,julio,2022-07-01,Caqueta_2022_julio,0.5504492603455954,-0.4413914506560577,-1.7873292022978609,-0.9749536229584598,-1.0010779567827472,0.2326522490238095,-1.1413305689760427
Casanare,2022,julio,2022-07-01,Casanare_2022_julio,-0.8558546656746336,1.152350084059823,-1.181503403046436,1.1987238339219177,-0.20513258789620148,-1.050130433542069,-1.4197725731525368
Cauca,2022,julio,2022-07-01,Cauca_2022_julio,1.8413676924000875,0.2786396131254153,-4.902356246621458,0.7798388510007449,-1.0033247664072016,0.8468111344928277,0.36395705464098915
Cesar,2022,julio,2022-07-01,Cesar_2022_julio,3.5971782258104694,4.136358016970678,1.4518441052391626,1.2494859090326522,-0.5740259628834825,-1.6108775981590857,-0.6964883359236029
Choco,2022,julio,2022-07-01,Choco_2022_julio,9.10384549309902,2.8019274235613008,-2.8233788017257604,1.5079883556238887,1.1274001247513625,-2.5702621545938893,0.7899124485542187
Cundinamarca,2022,julio,2022-07-01,Cundinamarca_2022_julio,-2.007134328579007,3.3493047988661697,0.39160828603151115,4.924931032012561,1.6205220794323185,0.9278310490378042,0.33943546658460333
Cordoba,2022,julio,2022-07-01,Cordoba_2022_julio,3.9139044209713862,0.6240625412490026,-2.3358532521391697,-1.5437640599837907,-1.4635005869001754,-2.033667383185534,0.5161042614800125
Guainia,2022,julio,2022-07-01,Guainia_2022_julio,6.036884139997027,-5.904751353076187,-0.598751726148756,1.6367743478801542,1.9809117700645267,-0.4793007717287267,-2.0384875039980805
Guaviare,2022,julio,2022-07-01,Guaviare_2022_julio,6.7934303458542695,4.116620827291323,1.4612057961695384,2.079005089047224,3.9409006160540305,3.205465614560586,-0.5849481482324738
Huila,2022,julio,2022-07-01,Huila_2022_julio,0.2700885695321268,1.8562633974244984,-1.0562899885271586,0.2229778041661064,-0.2855042777062259,0.03891159967474947,0.29306157258173365
Guajira,2022,julio,2022-07-01,Guajira_2022_julio,7.241517503372917,-1.4094259089860295,-0.24534218143304296,1.53644168413006,-3.571144410262618,-2.228439194695546,-2.965572863023565
Magdalena,2022,julio,2022-07-01,Magdalena_2022_julio,4.983250508594847,4.1517531792894955,1.943894629684637,-0.25115787486812624,-0.7924473503055005,-1.4248418543701165,0.05120120396852067
Meta,2022,julio,2022-07-01,Meta_2022_julio,-2.085934861695301,-0.02062179451527191,-0.4365409387486622,1.0828217706923284,0.29549397963169444,-0.3438562401169215,-1.3095335343780001
Narino,2022,julio,2022-07-01,Narino_2022_julio,5.164577456491953,4.394655824478974,-4.634685719527627,2.321693057767751,0.2236907722852082,0.900762564777316,-0.0603570044866833
Norte De Santander,2022,julio,2022-07-01,Norte De Santander_2022_julio,-1.910126005782911,-0.516594833346663,0.4038722469250561,0.3828351281116789,-1.4344551335180409,0.5749750972094504,-1.1494505520426594
Putumayo,2022,julio,2022-07-01,Putumayo_2022_julio,2.959805368238836,-0.306511355542617,-5.340394440225796,1.517853636207237,-0.1361448261260214,1.5309014095973685,-2.192395127839896
Quindio,2022,julio,2022-07-01,Quindio_2022_julio,-5.9514232823314215,-1.2204209373404844,-0.31455596919978424,1.3247065503217683,-0.472002436512719,-0.8922746466073131,0.08104258677187288
Risaralda,2022,julio,2022-07-01,Risaralda_2022_julio,-6.582336269902175,-1.7947158939494954,0.9538074292997276,0.7987187255650384,0.18642403544516933,-0.2262162820004857,0.5075684604711811
Santander,2022,julio,2022-07-01,Santander_2022_julio,-3.6096326953583007,-0.3614897276859541,-0.4500394412642326,0.9079017444806161,-0.48065421834301153,-0.9565860826693904,-0.04488651539023352
Sucre,2022,julio,2022-07-01,Sucre_2022_julio,6.54970698689216,5.194129011498557,2.0734820118756208,-1.7415772785452028,0.3549657615850652,-0.5896570407804055,0.25058854933914654
Tolima,2022,julio,2022-07-01,Tolima_2022_julio,-1.9813296247064816,1.1912429856285494,-1.4144446776181478,1.190231881108557,-0.5259083272320779,-0.6595429809773871,0.8414333311053684
Valle Del Cauca,2022,julio,2022-07-01,Valle Del Cauca_2022_julio,-3.8762082461155916,1.4145968806531846,0.33266489340395966,3.0245066563600944,0.22242695945746116,-0.4578933378214091,-0.28789692147438695
Vaupes,2022,julio,2022-07-01,Vaupes_2022_julio,8.589864976192434,-2.742753761369063,-3.0924133441876194,2.5028323389437315,6.007771731295328,-2.598412074934134,2.1381193949069592
Vichada,2022,julio,2022-07-01,Vichada_2022_julio,11.386528206010652,-7.989624183846942,0.861021120432625,4.546439664554772,-3.0583510032373185,-1.8045887493517976,2.2864410537471667
Amazonas,2022,agosto,2022-08-01,Amazonas_2022_agosto,1.2716195160402264,-7.038705662858486,0.7636592760246402,-2.336498422492538,2.5326774399680843,-1.7276493469061371,-3.1202501509230385
Antioquia,2022,agosto,2022-08-01,Antioquia_2022_agosto,-4.854912664543701,-0.7643233628420043,0.47185239081889585,1.036291216589194,0.43637315071210675,-1.678258489884448,0.5242209320438779
Arauca,2022,agosto,2022-08-01,Arauca_2022_agosto,3.950395189536504,1.3516967033421692,0.9245894284683265,0.14105362648132108,-0.03790910878445779,-0.05196284601899314,-0.9747597431681156
Atlantico,2022,agosto,2022-08-01,Atlantico_2022_agosto,0.40811877498136967,5.4558672142063465,3.5551520670236085,1.1823392265071844,0.9543454183516864,-1.6519941636205906,-0.281459584860326
Bogotá,2022,agosto,2022-08-01,Bogotá_2022_agosto,-6.840751071120906,1.8532347001330969,0.6424910481824273,6.486603931340801,1.631765656069104,0.31833118581951164,-0.8857073135836055
Bolivar,2022,agosto,2022-08-01,Bolivar_2022_agosto,1.3997759115224393,0.2019957044382256,2.000603105927676,-2.0804689881562024,-0.5015965956354299,-2.2462404025301184,0.41164157260574186
Boyaca,2022,agosto,2022-08-01,Boyaca_2022_agosto,-2.4654349407915195,0.3613222729297422,-4.2420390474987375,2.28942787473296,-0.5422808525698474,0.30226098499951154,0.19948505257527113
Caldas,2022,agosto,2022-08-01,Caldas_2022_agosto,-6.834043657373009,-2.3795912071851575,0.6470280422337302,0.5807075879144196,0.0770469337740754,-0.9413023627338446,1.3900030060202482
Caqueta,2022,agosto,2022-08-01,Caqueta_2022_agosto,0.6821956336344559,-0.098035756962609,-1.4487378857849087,-1.0920828189799667,-1.0335775629962702,0.7035895694370095,-0.5683854458558144
Casanare,2022,agosto,2022-08-01,Casanare_2022_agosto,-0.9129091595210245,1.2239803112300627,-1.1655826066561883,1.040166933316052,-0.3293164062016079,-0.9071001678003414,-1.43150147669787
Cauca,2022,agosto,2022-08-01,Cauca_2022_agosto,1.6552113117664529,0.05851073502310031,-4.893367070655932,0.7608188520642667,-1.2571571799567958,0.9085709825405122,0.8023018667426829
Cesar,2022,agosto,2022-08-01,Cesar_2022_agosto,3.545655898573752,3.9255959141702332,1.2605637363062567,1.205161898407958,-0.549474267946272,-1.5174193168727788,-0.5961151454558727
Choco,2022,agosto,2022-08-01,Choco_2022_agosto,9.052807002883345,2.8017506269994343,-2.9840131628342332,1.378833190747999,1.2799029223476996,-2.4062349074615006,1.1800048456055983
Cundinamarca,2022,agosto,2022-08-01,Cundinamarca_2022_agosto,-2.0263660062860818,3.455243387913939,0.45138408866751195,4.856799408806887,1.547160184984285,1.0840696571575523,0.4534027508638679
Cordoba,2022,agosto,2022-08-01,Cordoba_2022_agosto,3.8621504208019646,0.48847307559259606,-2.3472586872266543,-1.5655983766166104,-1.5042010553529461,-1.8814711639869999,0.9478252782274601
Guainia,2022,agosto,2022-08-01,Guainia_2022_agosto,5.853463189213792,-6.094768640079968,-0.7098296299652149,1.516505258038269,1.758739243229159,-0.46006811206452086,-2.0618345897391337
Guaviare,2022,agosto,2022-08-01,Guaviare_2022_agosto,6.7562723328956755,4.392071947970075,1.7035278417543078,1.7909872285132704,3.7360420287037948,3.7951996009178592,0.06822608705730823
