departamento,año,mes,fecha,clave,PC1,PC2,PC3,PC4,PC5,PC6,PC7,FIES_moderado_grave,FIES_grave
Bolivar,2022,mayo,2022-05-01,Bolivar_2022_mayo,1.5775249249530343,0.4796334304155979,2.2318565112132527,-1.9831520205586608,-0.4178742273844971,-2.3572517472821217,0.1409862272378764,32.6,5.1
Boyaca,2022,mayo,2022-05-01,Boyaca_2022_mayo,-2.318434534372204,0.3439702136021811,-4.24387717140104,2.5087761953547663,-0.3848090989625764,-0.0779011408450936,-0.2782858532758861,20.7,2.1
Caldas,2022,mayo,2022-05-01,Caldas_2022_mayo,-6.754185569240903,-2.4299563803625333,0.601547567452934,0.8023693013837451,0.2144822866017789,-1.3852865379384656,0.8736708696968393,14.6,2.5
Caqueta,2022,mayo,2022-05-01,Caqueta_2022_mayo,0.8386353168249865,-0.4211777465292058,-1.57130354459409,-0.7198296443245205,-0.936414436707308,0.1027344269669785,-1.632959939048123,27.2,3.2
Casanare,2022,mayo,2022-05-01,Casanare_2022_mayo,-0.731989867234651,1.284092177478332,-1.0969947709055392,1.2525286839831824,-0.1371194032766944,-1.130967300138048,-1.741074065713876,28.2,4.3
Cauca,2022,mayo,2022-05-01,Cauca_2022_mayo,1.8730010891047888,0.1135413818019811,-4.919933313629492,0.9165289703564892,-0.9865701896275249,0.6125610757596301,0.2546119116401427,22.3,2.8
Cesar,2022,mayo,2022-05-01,Cesar_2022_mayo,3.583491978613965,3.879986162702035,1.352955114881125,1.390563732516056,-0.5893298752211005,-1.8097851896772876,-0.8229437744043845,41.1,9.4
Choco,2022,mayo,2022-05-01,Choco_2022_mayo,9.06885487467376,2.676935378134681,-2.982548428735271,1.453657044868554,1.2001558436135165,-2.6259660361348542,0.7840360432869526,43.2,10.4
Cundinamarca,2022,mayo,2022-05-01,Cundinamarca_2022_mayo,-1.882593033512226,3.4953695613210387,0.3551045499145441,4.975019584482874,1.846292977632057,0.7007511763626563,-0.0893883266334363,23.0,3.7
Cordoba,2022,mayo,2022-05-01,Cordoba_2022_mayo,3.902065976753308,0.5112260508842221,-2.2609018923264994,-1.459363881766947,-1.5490153073110098,-2.1290222928644504,0.6379150822251894,38.9,8.1
Guainia,2022,mayo,2022-05-01,Guainia_2022_mayo,5.903749219502924,-6.11775670211499,-0.6952735688151088,1.7566654753045543,1.821477893543949,-0.9600385945834576,-2.6256990135283846,29.8,4.4
Guaviare,2022,mayo,2022-05-01,Guaviare_2022_mayo,6.879161858856225,4.148120342691446,1.6452956611319958,2.2182185629371123,3.8419480005955657,3.109881177625097,-0.78825965325362,30.4,6.2
Huila,2022,mayo,2022-05-01,Huila_2022_mayo,0.0941213328988537,1.7342648277991066,-1.2680904130276924,0.2140194210562492,-0.2673702926675586,-0.1990185111189314,0.3740830462840497,19.0,2.4
Guajira,2022,mayo,2022-05-01,Guajira_2022_mayo,7.239687459438063,-1.518440540553336,-0.3203847259902964,1.5779247491459836,-3.5574731261644983,-2.1236061246714666,-2.8418151837598127,59.7,17.5
Magdalena,2022,mayo,2022-05-01,Magdalena_2022_mayo,5.022764813367028,3.945777240093905,1.9695722438547083,-0.054637144499507,-0.8014662410632397,-1.6140219080481375,-0.0139054833507412,45.3,10.4
Meta,2022,mayo,2022-05-01,Meta_2022_mayo,-2.033738297236175,0.0367287033587169,-0.4779088122610104,1.1036663213043143,0.3963358303817401,-0.6049259502358918,-1.7698407050247067,25.5,4.1
Narino,2022,mayo,2022-05-01,Narino_2022_mayo,5.265255786701955,4.328312030744012,-4.860181625289431,2.3721886468848674,0.5572377989791832,0.7099700663524325,-0.234937760497822,37.1,7.4
Norte De Santander,2022,mayo,2022-05-01,Norte De Santander_2022_mayo,-2.0159639379558154,-0.5975030119282548,0.1192941190526238,0.3268636552424716,-1.3286901940894904,0.473484029439257,-1.3268692265605913,25.8,2.9
Putumayo,2022,mayo,2022-05-01,Putumayo_2022_mayo,3.031754689202914,-0.4747514210978466,-5.33625909607387,1.7798226630678582,-0.2040527482358773,1.0023036073641525,-3.212593364236069,24.4,3.0
Quindio,2022,mayo,2022-05-01,Quindio_2022_mayo,-5.8324689398781855,-1.1256116500396487,-0.3097236764213533,1.3570257716060388,-0.3457682883525157,-0.8319388434297001,0.0579993859701022,17.3,2.2
Risaralda,2022,mayo,2022-05-01,Risaralda_2022_mayo,-6.467257600127951,-2.12556322955494,0.9366922623663356,1.0756195094957546,0.1590922646347663,-0.5798714440228625,-0.0928793553257363,17.5,2.5
Santander,2022,mayo,2022-05-01,Santander_2022_mayo,-3.665502089896056,-0.6508259663633957,-0.6522091685940459,1.0206681439237744,-0.4062200174025049,-1.3519605285787777,-0.3583621010407808,20.5,2.5
Sucre,2022,mayo,2022-05-01,Sucre_2022_mayo,6.502365690820507,5.26588604323354,2.101892960636604,-1.7483756373940271,0.2940885764400512,-0.7157083981955767,0.1333891501218761,47.9,10.4
Tolima,2022,mayo,2022-05-01,Tolima_2022_mayo,-1.838434893338867,1.2713672300601362,-1.4653695604789376,1.189590988973901,-0.2833928087949671,-0.6344623900189325,0.6984214743360264,27.4,3.3
Valle Del Cauca,2022,mayo,2022-05-01,Valle Del Cauca_2022_mayo,-3.768288723210551,1.3071245800761335,0.349196302571424,3.275843408025002,0.3452957855728317,-0.9129316755640594,-0.7180320774155471,28.0,4.5
Vaupes,2022,mayo,2022-05-01,Vaupes_2022_mayo,8.558980520687033,-3.1445186740747157,-3.2327608001663477,2.710361176650681,5.93146349819555,-2.9688681093421243,1.6831581872262702,36.5,8.7
Vichada,2022,mayo,2022-05-01,Vichada_2022_mayo,11.382360736992055,-8.065311167937415,0.8437462478263968,4.658184950977244,-3.09141450786169,-2.1816037211016828,1.7834259511868211,30.7,9.2
Amazonas,2022,junio,2022-06-01,Amazonas_2022_junio,1.5171058372912498,-6.805486360525253,0.9034215014169088,-2.1170704935195035,2.741206217756601,-1.8631159513591269,-3.470914020833022,18.6,3.4
Antioquia,2022,junio,2022-06-01,Antioquia_2022_junio,-5.002198876726308,-0.9254995634432708,0.3143860578885678,1.1674713539090666,0.4051440295136894,-2.0049010546985118,0.3813706442933028,20.9,3.3
Arauca,2022,junio,2022-06-01,Arauca_2022_junio,4.06344552339473,1.2015327278812649,0.8269363106570076,0.3514240785408626,0.1064414673625266,-0.1396487691940373,-1.1442170900443152,39.3,11.0
Atlantico,2022,junio,2022-06-01,Atlantico_2022_junio,0.3866626014098359,5.347151031189329,3.4682505205680623,1.2541242393990026,0.9878650559070936,-1.6005876240438697,-0.0800548049363648,46.1,8.3
Bogotá,2022,junio,2022-06-01,Bogotá_2022_junio,-6.831762810793268,1.8510945882081409,0.4827449824483698,6.548816227578243,1.8165299132661952,0.1500386194301864,-1.0937905169284303,25.4,4.2
Bolivar,2022,junio,2022-06-01,Bolivar_2022_junio,1.6102438768357774,0.3726390763778369,2.1254246126877567,-1.961322474866384,-0.3771158437567221,-2.0419499391108884,0.370818269978902,32.6,5.1
Boyaca,2022,junio,2022-06-01,Boyaca_2022_junio,-2.366728303024595,0.3150556370610348,-4.251439934254052,2.4508539453493885,-0.4424330609876959,0.2001001916357486,0.1092337263632169,20.7,2.1
Caldas,2022,junio,2022-06-01,Caldas_2022_junio,-6.874633998741546,-2.6304170667352187,0.4048082886898982,0.8721386995950154,0.2506044875966726,-1.484139382632632,1.0275489776461473,14.6,2.5
Caqueta,2022,junio,2022-06-01,Caqueta_2022_junio,0.6756269813671466,-0.1244402607439372,-1.6685554875741766,-1.024471259170816,-0.7715343227982167,0.4203974498539656,-0.754491969709046,27.2,3.2
Casanare,2022,junio,2022-06-01,Casanare_2022_junio,-0.9282501744567718,1.1520375766790776,-1.2669135662634894,1.2886468243991778,-0.2325983088939169,-1.2171250807079963,-1.6906579648544575,28.2,4.3
Cauca,2022,junio,2022-06-01,Cauca_2022_junio,1.731457216772899,0.0422888796000884,-5.11094779052458,0.8581648823933061,-1.010279594600476,0.705941662628289,0.3120608365827664,22.3,2.8
Cesar,2022,junio,2022-06-01,Cesar_2022_junio,3.634192336243336,3.98046984388448,1.2611741927601263,1.3091495977772625,-0.4639652712401785,-1.467893446499976,-0.6213715152276598,41.1,9.4
Choco,2022,junio,2022-06-01,Choco_2022_junio,9.139645819728706,3.0317481985366608,-2.748276224491746,1.4926585290068677,1.248778188230273,-2.5360160014471007,1.0656478913568148,43.2,10.4
Cundinamarca,2022,junio,2022-06-01,Cundinamarca_2022_junio,-1.8804831031180969,3.690859733240395,0.4122323364094811,4.9347417601708585,1.9031033868853693,0.8723896674216681,0.2283159308344079,23.0,3.7
Cordoba,2022,junio,2022-06-01,Cordoba_2022_junio,3.756136649352798,0.302507221978868,-2.5084035851893107,-1.4308878851742337,-1.5575473824674104,-2.1793002351134274,0.6504671465558526,38.9,8.1
Guainia,2022,junio,2022-06-01,Guainia_2022_junio,5.9491856401941225,-6.220762091644418,-0.699482959911032,1.8974149571893923,1.7805297097836497,-0.9924318261307264,-2.8801275229991576,29.8,4.4
Guaviare,2022,junio,2022-06-01,Guaviare_2022_junio,6.65733160481539,4.208622328561033,1.4206911535655369,1.907822762873643,3.857789145801961,3.448254096933603,-0.2160148070003135,30.4,6.2
Huila,2022,junio,2022-06-01,Huila_2022_junio,0.0303370290188056,1.751927167724264,-1.3550409092931743,0.0958919243163864,-0.2227248765202223,-0.0267752541694922,0.6682613782130108,19.0,2.4
Guajira,2022,junio,2022-06-01,Guajira_2022_junio,7.266900299159792,-1.4898842230821985,-0.4018414874077865,1.577156258079114,-3.4069598165518524,-2.180824817581238,-2.83076318921674,59.7,17.5
Magdalena,2022,junio,2022-06-01,Magdalena_2022_junio,5.005737506496288,3.791437158824919,1.7518218771114549,-0.0005850245568643,-0.6918615608830463,-1.490417183229671,0.1466470560106091,45.3,10.4
Meta,2022,junio,2022-06-01,Meta_2022_junio,-2.175222485227516,0.1543119025745273,-0.4947456614422851,0.9388808456830554,0.3375692489632441,-0.2766026272338807,-1.2477388047144498,25.5,4.1
Narino,2022,junio,2022-06-01,Narino_2022_junio,5.225340782558378,4.25172065298991,-4.834981597848484,2.462935483726542,0.4646299984707174,0.805221120381938,0.03440276720402,37.1,7.4
Norte De Santander,2022,junio,2022-06-01,Norte De Santander_2022_junio,-1.9696382609231735,-0.4485549958670601,0.2225776896135003,0.3601198948467946,-1.2882161944065762,0.509999533841337,-1.2527327068891296,25.8,2.9
Putumayo,2022,junio,2022-06-01,Putumayo_2022_junio,2.9362031911810504,-0.1366707684309409,-5.228563460057965,1.424720354481087,-0.1181354078261733,1.7105832935559142,-1.755952290414166,24.4,3.0
Quindio,2022,junio,2022-06-01,Quindio_2022_junio,-5.8734111208283055,-1.1672720616529164,-0.368004919239025,1.341715344736754,-0.3254667762008953,-0.7605472599430789,0.2124241161817033,17.3,2.2
Risaralda,2022,junio,2022-06-01,Risaralda_2022_junio,-6.533459589015621,-2.103554323054689,0.898821415686015,1.0292832609221851,0.1920484394599551,-0.4826389597479639,0.1916064519231876,17.5,2.5
Santander,2022,junio,2022-06-01,Santander_2022_junio,-3.510549604500943,-0.1933217642118253,-0.4768836818584361,0.8882670848272487,-0.2657925557744047,-0.905398627503153,-0.0564305657935587,20.5,2.5
Sucre,2022,junio,2022-06-01,Sucre_2022_junio,6.523099545070839,5.134101585145088,1.926335507629948,-1.6086426257659268,0.4691678146902379,-0.8054856255758146,0.1428370315440371,47.9,10.4
Tolima,2022,junio,2022-06-01,Tolima_2022_junio,-1.8250464622587648,1.3812587448767542,-1.4416863350480005,1.2281958460595603,-0.1941618142625915,-0.5894285057961426,0.9413901613468836,27.4,3.3
Valle Del Cauca,2022,junio,2022-06-01,Valle Del Cauca_2022_junio,-3.7222255088945886,1.5550496568003065,0.3390609831784013,3.136251550334087,0.4743603797562646,-0.4008504784333704,-0.2465855700425204,28.0,4.5
Vaupes,2022,junio,2022-06-01,Vaupes_2022_junio,8.581998834046722,-2.981750170301809,-3.132113405759122,2.71318133215081,5.905667993734703,-2.904779684440025,1.6397637014311588,36.5,8.7
Vichada,2022,junio,2022-06-01,Vichada_2022_junio,11.313354200022845,-8.183108946554265,0.7013253829140992,4.737299530167755,-3.011132225220696,-2.316095104377488,1.849475433863148,30.7,9.2
Amazonas,2022,julio,2022-07-01,Amazonas_2022_julio,1.3831215507531849,-7.109131891725679,0.6190633425791862,-2.1936335509095084,2.829753390392939,-2.0000899356086816,-3.356486507207713,18.6,3.4
Antioquia,2022,julio,2022-07-01,Antioquia_2022_julio,-4.990987361487172,-0.8494426128156758,0.3777730514514976,1.112635370791892,0.3775732695158432,-1.9414588748100077,0.408141531417214,20.9,3.3
Arauca,2022,julio,2022-07-01,Arauca_2022_julio,3.9431865136932784,1.2469057288302328,0.7826709610403411,0.1783231656692295,0.0449678311397284,-0.2018306650752154,-1.1740719425668835,39.3,11.0
Atlantico,2022,julio,2022-07-01,Atlantico_2022_julio,0.4460688471642852,5.51620237157772,3.700895129093253,1.2087767546543142,0.9104832242558796,-1.6330971719082028,-0.1585345057576995,46.1,8.3
Bogotá,2022,julio,2022-07-01,Bogotá_2022_julio,-6.791641822550927,2.0132612606170275,0.597418605693161,6.402364103803629,1.7486795390595593,0.3880352702168883,-1.0161543148157082,25.4,4.2
Bolivar,2022,julio,2022-07-01,Bolivar_2022_julio,1.6387176136990382,0.6145558094386988,2.3383997939057477,-1.9898681682173969,-0.3954878414175226,-2.164151246621341,0.3561462671454493,32.6,5.1
Boyaca,2022,julio,2022-07-01,Boyaca_2022_julio,-2.368018999240489,0.5220004491119251,-4.19372814116362,2.3328954290130683,-0.4203851712590786,0.244470137521515,0.0899107210072958,20.7,2.1
Caldas,2022,julio,2022-07-01,Caldas_2022_julio,-6.862330174762631,-2.514290991608955,0.6252507677104062,0.7001130753068533,0.0172651911764758,-1.012616045623651,1.4301373233957406,14.6,2.5
Caqueta,2022,julio,2022-07-01,Caqueta_2022_julio,0.5504492603455954,-0.4413914506560577,-1.7873292022978609,-0.9749536229584598,-1.0010779567827472,0.2326522490238095,-1.141330568976043,27.2,3.2
Casanare,2022,julio,2022-07-01,Casanare_2022_julio,-0.8558546656746336,1.152350084059823,-1.181503403046436,1.1987238339219175,-0.2051325878962014,-1.050130433542069,-1.4197725731525368,28.2,4.3
Cauca,2022,julio,2022-07-01,Cauca_2022_julio,1.8413676924000877,0.2786396131254153,-4.902356246621458,0.7798388510007449,-1.0033247664072016,0.8468111344928277,0.3639570546409891,22.3,2.8
Cesar,2022,julio,2022-07-01,Cesar_2022_julio,3.5971782258104694,4.136358016970678,1.4518441052391626,1.2494859090326522,-0.5740259628834825,-1.6108775981590857,-0.6964883359236029,41.1,9.4
Choco,2022,julio,2022-07-01,Choco_2022_julio,9.10384549309902,2.8019274235613008,-2.8233788017257604,1.5079883556238889,1.1274001247513623,-2.5702621545938893,0.7899124485542187,43.2,10.4
Cundinamarca,2022,julio,2022-07-01,Cundinamarca_2022_julio,-2.007134328579007,3.3493047988661697,0.3916082860315111,4.924931032012561,1.6205220794323183,0.9278310490378042,0.3394354665846033,23.0,3.7
Cordoba,2022,julio,2022-07-01,Cordoba_2022_julio,3.913904420971386,0.6240625412490026,-2.3358532521391697,-1.5437640599837907,-1.4635005869001754,-2.033667383185534,0.5161042614800125,38.9,8.1
Guainia,2022,julio,2022-07-01,Guainia_2022_julio,6.036884139997027,-5.904751353076187,-0.598751726148756,1.6367743478801542,1.980911770064527,-0.4793007717287267,-2.0384875039980805,29.8,4.4
Guaviare,2022,julio,2022-07-01,Guaviare_2022_julio,6.7934303458542695,4.116620827291323,1.4612057961695384,2.079005089047224,3.9409006160540314,3.205465614560586,-0.5849481482324738,30.4,6.2
Huila,2022,julio,2022-07-01,Huila_2022_julio,0.2700885695321268,1.8562633974244984,-1.0562899885271586,0.2229778041661064,-0.2855042777062259,0.0389115996747494,0.2930615725817336,19.0,2.4
Guajira,2022,julio,2022-07-01,Guajira_2022_julio,7.241517503372917,-1.4094259089860297,-0.2453421814330429,1.53644168413006,-3.571144410262618,-2.228439194695546,-2.965572863023565,59.7,17.5
Magdalena,2022,julio,2022-07-01,Magdalena_2022_julio,4.983250508594847,4.151753179289496,1.943894629684637,-0.2511578748681262,-0.7924473503055005,-1.4248418543701165,0.0512012039685206,45.3,10.4
Meta,2022,julio,2022-07-01,Meta_2022_julio,-2.085934861695301,-0.0206217945152719,-0.4365409387486622,1.0828217706923284,0.2954939796316944,-0.3438562401169215,-1.309533534378,25.5,4.1
Narino,2022,julio,2022-07-01,Narino_2022_julio,5.164577456491953,4.394655824478974,-4.634685719527627,2.321693057767751,0.2236907722852082,0.900762564777316,-0.0603570044866833,37.1,7.4
Norte De Santander,2022,julio,2022-07-01,Norte De Santander_2022_julio,-1.910126005782911,-0.516594833346663,0.4038722469250561,0.3828351281116789,-1.4344551335180409,0.5749750972094504,-1.1494505520426594,25.8,2.9
Putumayo,2022,julio,2022-07-01,Putumayo_2022_julio,2.959805368238836,-0.306511355542617,-5.340394440225796,1.517853636207237,-0.1361448261260214,1.5309014095973683,-2.192395127839896,24.4,3.0
Quindio,2022,julio,2022-07-01,Quindio_2022_julio,-5.9514232823314215,-1.2204209373404844,-0.3145559691997842,1.3247065503217683,-0.472002436512719,-0.8922746466073131,0.0810425867718728,17.3,2.2
Risaralda,2022,julio,2022-07-01,Risaralda_2022_julio,-6.582336269902175,-1.7947158939494954,0.9538074292997276,0.7987187255650384,0.1864240354451693,-0.2262162820004857,0.5075684604711811,17.5,2.5
Santander,2022,julio,2022-07-01,Santander_2022_julio,-3.6096326953583007,-0.3614897276859541,-0.4500394412642326,0.907901744480616,-0.4806542183430115,-0.9565860826693904,-0.0448865153902335,20.5,2.5
Sucre,2022,julio,2022-07-01,Sucre_2022_julio,6.54970698689216,5.194129011498557,2.0734820118756208,-1.7415772785452028,0.3549657615850652,-0.5896570407804055,0.2505885493391465,47.9,10.4
Tolima,2022,julio,2022-07-01,Tolima_2022_julio,-1.9813296247064816,1.1912429856285494,-1.4144446776181478,1.190231881108557,-0.5259083272320779,-0.6595429809773871,0.8414333311053684,27.4,3.3
Valle Del Cauca,2022,julio,2022-07-01,Valle Del Cauca_2022_julio,-3.876208246115592,1.4145968806531846,0.3326648934039596,3.0245066563600944,0.2224269594574611,-0.4578933378214091,-0.2878969214743869,28.0,4.5
Vaupes,2022,julio,2022-07-01,Vaupes_2022_julio,8.589864976192434,-2.742753761369063,-3.09241334418762,2.5028323389437315,6.007771731295328,-2.598412074934134,2.1381193949069592,36.5,8.7
Vichada,2022,julio,2022-07-01,Vichada_2022_julio,11.386528206010652,-7.989624183846942,0.861021120432625,4.546439664554772,-3.0583510032373185,-1.8045887493517976,2.2864410537471667,30.7,9.2
Amazonas,2022,agosto,2022-08-01,Amazonas_2022_agosto,1.2716195160402264,-7.038705662858486,0.7636592760246402,-2.336498422492538,2.5326774399680843,-1.7276493469061371,-3.1202501509230385,18.6,3.4
Antioquia,2022,agosto,2022-08-01,Antioquia_2022_agosto,-4.854912664543701,-0.7643233628420043,0.4718523908188958,1.036291216589194,0.4363731507121067,-1.678258489884448,0.5242209320438779,20.9,3.3
Arauca,2022,agosto,2022-08-01,Arauca_2022_agosto,3.950395189536504,1.3516967033421692,0.9245894284683264,0.141053626481321,-0.0379091087844577,-0.0519628460189931,-0.9747597431681156,39.3,11.0
Atlantico,2022,agosto,2022-08-01,Atlantico_2022_agosto,0.4081187749813696,5.4558672142063465,3.5551520670236085,1.1823392265071844,0.9543454183516864,-1.6519941636205906,-0.281459584860326,46.1,8.3
Bogotá,2022,agosto,2022-08-01,Bogotá_2022_agosto,-6.840751071120906,1.8532347001330969,0.6424910481824273,6.486603931340801,1.631765656069104,0.3183311858195116,-0.8857073135836055,25.4,4.2
Bolivar,2022,agosto,2022-08-01,Bolivar_2022_agosto,1.3997759115224393,0.2019957044382256,2.000603105927676,-2.0804689881562024,-0.5015965956354299,-2.2462404025301184,0.4116415726057418,32.6,5.1
Boyaca,2022,agosto,2022-08-01,Boyaca_2022_agosto,-2.4654349407915195,0.3613222729297422,-4.2420390474987375,2.28942787473296,-0.5422808525698474,0.3022609849995115,0.1994850525752711,20.7,2.1
Caldas,2022,agosto,2022-08-01,Caldas_2022_agosto,-6.834043657373009,-2.379591207185157,0.6470280422337302,0.5807075879144196,0.0770469337740754,-0.9413023627338446,1.3900030060202482,14.6,2.5
